Food_group_code,Food_group,Code,Food_name,Edible_conversion_factor,Energy_in_kJ,Energy_in_kcal,Water_in_g,Protein_in_g,Fat_in_g,Carbohydrate_available_in_g,Fibre_in_g,Ash_in_g,Ca_in_mg,Fe_in_mg,Mg_in_mg,P_in_mg,K_in_mg,Na_in_mg,Zn_in_mg,Se_in_mg,Vit_A_RAE_in_mcg,Vit_A_RE_in_mcg,Retinol_in_mcg,Beta_carotene_equivalent_in_mcg,Thiamin_in_mcg,Riboflavin_in_mcg,Niacin_in_mcg,Dietary_Folate_Eq_in_mcg,Food_folate_in_mcg,Vit_B12_in_mcg,Vit_C_in_mcg,Cholesterol_in_mg,Dish_group_code,Dish_group_name,Dish_group_description,Dish_group_image,Food_description,Food_image,Food_ingredients,Food_preparation_cooking_serves_makes,Time
8,FISH AND SEA FOOD,8034,"Sardine, fresh, steamed (without salt)",0.56,666,159,67.4,23,7.4,0,0,2.5,50,1.2,36,256,321,38,1.45,0.053,10,0,10,0,10,40,700,19,19,0,0,0,,,,,,,,,
8,FISH AND SEA FOOD,8035,"Sardine, fresh, grilled (without salt and fat)",0.52,733,175,63.2,26.8,7.5,0,0,2.9,58,1.5,44,316,423,45,1.68,0.069,14,0,14,0,10,60,1100,25,25,1,0,0,,,,,,,,,
8,FISH AND SEA FOOD,8036,"Sardine, fresh, boiled in recipe (without salt and fat)",0.56,712,170,66.2,23,8.7,0,0,2.5,50,1.6,42,301,428,45,1.45,0.059,13,0,13,0,10,60,1000,23,23,1,0,0,,,,,,,,,
8,FISH AND SEA FOOD,8037,"Shark, steamed (without salt)",0.63,479,113,69.2,26,1,0,0,1.4,10,0.4,33,269,336,65,0.55,0.031,1,0,1,0,30,30,2300,3,3,1,0,0,,,,,,,,,
8,FISH AND SEA FOOD,8038,"Shark, grilled (without salt and fat)",0.61,517,122,66.8,28.1,1.1,0,0,1.5,11,0.4,38,307,411,70,0.6,0.038,1,0,1,0,40,50,3100,3,3,2,0,0,,,,,,,,,
8,FISH AND SEA FOOD,8039,"Shark, boiled in recipe (without salt and fat)",0.63,479,113,69.2,26,1,0,0,1.4,10,0.5,39,316,448,77,0.55,0.035,1,0,1,0,30,50,3100,3,3,2,0,0,,,,,,,,,
8,FISH AND SEA FOOD,8040,"Tuna, steamed (without salt)",0.52,625,148,61.1,31.2,2.5,0,0,1.8,7,0.8,44,283,355,53,0.57,0.083,20,0,20,0,150,130,14300,2,2,5,0,0,,,,,,,,,
8,FISH AND SEA FOOD,8041,"Tuna, grilled (without salt and fat)",0.51,675,160,57.9,33.8,2.7,0,0,2,7,1,50,324,435,57,0.62,0.099,22,0,22,0,200,180,19900,3,3,6,0,0,,,,,,,,,
8,FISH AND SEA FOOD,8042,"Tuna, boiled in recipe (without salt and fat)",0.52,625,148,61.1,31.2,2.5,0,0,1.8,7,1,52,333,474,63,0.57,0.092,20,0,20,0,170,180,19400,3,3,5,0,0,,,,,,,,,
9,OILS AND FAT,9001,Animal fat/ lard,1,3660,890,1,0,99,0,0,0.3,1,0.1,0,3,1,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,95,,,,,,,,,
9,OILS AND FAT,9002,Corn oil,1,3700,900,0,0,99.9,0.1,0,0,0,0,0,0,0,0,0.01,0,6,6,6.38,0,0,0,0,0,0,0,0,0,,,,,,,,,
9,OILS AND FAT,9003,Fish liver oil,1,3700,900,0,0,100,0,0,0,0,0,0,0,0,0,0,0,30000,30000,30000,0,0,0,0,0,0,0,0,570,,,,,,,,,
9,OILS AND FAT,9004,"Margarine,20% fat",1,728,177,78.8,0,19.5,0.4,0,1.3,0,0,1,14,25,733,0,0,819,870,768,610,0,0,0,0,0,0,0,0,,,,,,,,,
9,OILS AND FAT,9005,"Margarine,60% fat",1,2230,541,37.7,0.3,59.8,0.5,0,1.7,21,0,2,16,30,700,0,0,819,870,768,610,10,30,0,1,1,3.65,100,0.67,,,,,,,,,
9,OILS AND FAT,9006,"Margarine,80% fat",1,3070,748,15,0.1,83,0,0,1.9,10,0,2,10,5,300,0,0,819,870,768,610,0,0,0,1,1,0.06,150,25,,,,,,,,,
9,OILS AND FAT,9007,Mustard seed oil,1,3700,900,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
9,OILS AND FAT,9008,Olive oil,1,3700,900,0,0,100,0,0,0,0,0,0,1,0,0,0.01,0,1,2,0,11,0,0,0,0,0,0,0,0,,,,,,,,,
9,OILS AND FAT,9009,Peanut oil,1,3700,900,0,0,100,0,0,0,0,0.1,1,3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
9,OILS AND FAT,9010,Red palm oil,1,3660,891,1,0,99,0,0,0.1,6,0,0,7,0,0,0,0,5490,11000,0,65800,10,20,0,0,0,0,0,0,,,,,,,,,
9,OILS AND FAT,9011,"Shortening, commercial, vegetable fat ",1,3700,900,0,0.1,100,0,0,0,1,0,0,0,1,1,0.02,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,
9,OILS AND FAT,9012,Soya bean oil,1,3700,900,0,0,100,0,0,0,0,0,0,0,0,0,0,0,3,3,2.66,0,0,0,0,0,0,0,0,0,,,,,,,,,
9,OILS AND FAT,9013,Sun flower oil,1,3700,900,0,0,100,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
10,NUTS AND SEEDS,10001,"Bambara groundnuts, dried, raw",0,1340,321,9.5,18.1,6,34.6,28.2,3.6,39,3.3,166,190,1330,2,1.81,0,0,0,0,0,40,70,2300,0,0,0,0,0,,,,,,,,,
10,NUTS AND SEEDS,10002,"Coconut, fresh, mature fruit, flesh",0.48,1740,423,37.1,4.4,39,8.5,10.1,1,18,2.3,47,146,125,29,0.73,0.003,0,0,0,0,80,80,1000,14,14,0,2600,0,,,,,,,,,
10,NUTS AND SEEDS,10003,"Coconut, fresh, young or immature, flesh",1,736,176,68,2,10.8,17.3,1,0.9,34.7,1.2,35,56,266,12,0.42,0.004,0,0,0,0,30,600,1200,20,20,0,5800,0,,,,,,,,,
10,NUTS AND SEEDS,10004,"Coconut meat, dried (desiccated)",1,2730,663,4.3,6.7,63.7,7.6,16.1,1.6,25.7,2.7,88.8,210,536,36.5,2,0.003,0,0,0,0,80,100,600,9,9,0,2000,0,,,,,,,,,
10,NUTS AND SEEDS,10005,"Jack fruit, seed, mature, dry, raw",1,654,156,51.8,4.8,0.6,24.4,16.8,1.5,84,5.9,126,205,463,8,1.56,0.001,0,0,0,0,150,70,600,148,148,0,4300,0,,,,,,,,,
10,NUTS AND SEEDS,10006,"Mustard Seeds, Dry, Raw",1,2160,522,8.2,18.8,39.7,15.5,13.7,4.2,433,16,220,587,380,2,3.9,0.07,3,6,0,37,650,260,3700,75,75,0,0,0,,,,,,,,,
10,NUTS AND SEEDS,10007,"Nut, almond, with or without skin, raw, unsalted",1,2530,612,4.6,20.2,52.8,8.6,11,2.9,249,4.1,283,469,724,1,3.44,0.004,1,2,0,9,180,930,3700,37,37,0,200,0,,,,,,,,,
10,NUTS AND SEEDS,10008,"Nut, cashew, dry, raw, unsalted",1,2470,595,5.9,16.5,48,21.5,5.8,2.3,33,4.9,244,578,536,11,5.36,0.032,1,1,0,6,650,250,1800,24,24,0,0,0,,,,,,,,,
10,NUTS AND SEEDS,10009,"Nut, ground nut, with skin, unsalted, dry, raw",1,2450,593,5.9,20.1,48.4,15,8.3,2.3,117,5.5,225,232,630,1,2.24,0.012,0,1,0,4,850,140,15000,110,110,0,0,0,,,,,,,,,
10,NUTS AND SEEDS,10010,"Nut, macadamia, raw, unsalted",0.27,2860,696,7.7,6.8,70.9,2,11.2,1.4,44,2.2,100,276,308,5,1.3,0.01,0,0,0,0,270,100,2000,114,114,0,4600,0,,,,,,,,,
10,NUTS AND SEEDS,10011,"Nut, pistachio, raw, unsalted",1,2450,591,4.2,21,48,13.8,10.1,3,116,4.8,132,503,1030,5,2.07,0.006,16,31,0,187,810,170,1200,63,63,0,1400,0,,,,,,,,,
10,NUTS AND SEEDS,10012,Peanut Butter,1,2450,593,5.9,20.1,48.4,15,8.3,2.3,117,5.5,225,232,630,1,2.24,0.012,0,1,0,4,850,140,15000,110,110,0,0,0,,,,,,,,,
10,NUTS AND SEEDS,10013,"Seed, pumpkin, hulled & dried, unsalted",1,2380,575,8,24.3,47.6,9.6,5.8,4.7,50,5.5,519,1140,796,19,7.24,0.009,19,38,0,228,330,160,1600,56,56,0,1900,0,,,,,,,,,
10,NUTS AND SEEDS,10014,"Seed, sesame (sim sim) unsalted, dry, raw",1,2490,602,4.9,15.3,54.1,6.4,14.3,5,1430,9.7,333,803,322,7,1.72,0.021,0,1,0,5,1010,340,5100,103,103,0,0,0,,,,,,,,,
10,NUTS AND SEEDS,10015,"Seed, sunflower, unsalted, dry, raw",0.52,2460,595,5.9,18.5,49.9,14.7,10.6,2.5,98,5,362,670,450,0,6,0.061,1,1,0,7,860,200,14200,224,224,0,0,0,,,,,,,,,
10,NUTS AND SEEDS,10016,"Water Melon, Seed Kernel, Dry, Raw",1,2450,590,5,30,47.5,7.6,6,3.7,69,7.1,513,706,433,99,3.4,0.01,0,0,0,0,120,200,3100,58,58,0,0,0,,,,,,,,,
11,SUGAR AND SWEETENED PRODUCTS,11001,"Honey, Raw  ",1,1370,322,19.2,0.4,0,80.1,0,0.3,11,0.6,3,4,74,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
11,SUGAR AND SWEETENED PRODUCTS,11002,"Sugarcane, Juice, Raw  ",1,159,37,90.2,0.1,0.2,8.5,0.6,0.4,10,1.1,13,22,150,1,0.14,0,1,2,0,10.34,30,40,100,45,45,0,6700,0,,,,,,,,,
11,SUGAR AND SWEETENED PRODUCTS,11003,"Sugar, white, granulated or lump",1,1700,400,0,0,0,100,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
12,BEVERAGES,12001,"Beef, broth",1,26,6,98.1,0.9,0.3,0,0,0.7,4,0,4,56,144,266,0.03,0.001,1,1,0.67,0,10,30,400,2,2,0,0,0,,,,,,,,,
12,BEVERAGES,12002,"Coconut, fresh, water",1,98,23,93.9,0.8,0.1,4.8,0,0.4,24,0.2,11,14,130,5,0.13,0.001,0,0,0,0,10,50,100,14,14,0,2500,0,,,,,,,,,
12,BEVERAGES,12003,"Coffee, instant, dry powder or granules",1,1310,311,3.1,16.1,1,50.4,20,9.9,145,3.9,350,320,3690,83,0.71,0.009,0,0,0,0,0,1000,42900,13,13,0,2000,0,,,,,,,,,
12,BEVERAGES,12004,"Drinking chocolate, powder",1,2260,541,1,4.4,30.9,60.4,2,1.4,60,2,98,128,591,120,1.55,0.003,61,62,60,9,30,150,500,6,6,0,1000,0,,,,,,,,,
12,BEVERAGES,12005,"Tea, chai, instant dry powder",1,1270,299,5.1,20.2,0,50.2,8.5,16,118,2.3,272,239,6040,72,1.7,0.015,0,0,0,1,0,990,10800,103,103,0,0,0,,,,,,,,,
12,BEVERAGES,12006,"Water, tap",1,0,0,99.95,0,0,0,0,0.05,3,0,1,0,1,3,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
12,BEVERAGES,12007,"Wine, Red",1,306,74,88.4,0.2,0,1.8,0,0.3,8,0.3,11,16,89,10,0.07,0.001,0,0,0,0,0,0,300,1,1,0,0,0,,,,,,,,,
12,BEVERAGES,12008,"Wine, White, Dry",1,313,76,88.7,0.1,0,0.7,0,0.2,8,0.5,8,12,54,14,0.08,0.001,0,0,0,0,0,0,100,0,0,0,2000,0,,,,,,,,,
12,BEVERAGES,12009,"Wine, White, Sweet",1,391,94,84,0.2,0,5.4,0,0.2,10,0.6,9,16,81,20,0.08,0.001,0,0,0,0,0,0,100,0,0,0,1500,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13001,Anise seed,1,1610,384,9.5,14.9,15.9,38.1,14.6,7,648,37,170,440,1440,16,5.3,0.005,16,32,0,0,340,290,3100,10,10,0,21000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13002,"Baking powder, dry powder",1,760,179,4.9,0.1,0.2,43.9,0.8,50.2,4280,9.7,34,8410,10200,8850,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13003,"Baking soda (bicarbonate), dry powder",0.9,0,0,0.3,0,0,0,0,36.9,0,0,0,0,0,27400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13004,"Bay leaf, dried",1,1480,353,5.4,7.6,8.4,48.7,26.3,3.6,832,43,120,112,530,23,3.7,0.003,309,618,0,3710,10,420,2000,180,180,0,46500,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13005,"Cardamom, seeds, ground",1,1350,322,8.3,8.5,6.7,42.4,28,5.5,383,14,215,165,1120,18,7.47,0.001,0,0,0,0,210,180,1100,4,4,0,21000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13006,"Chilli, fresh, raw",0.9,188,45,85.7,1.2,0.4,6.9,4.8,1.2,15,1.2,30,51,320,3,0.27,0.001,45,91,0,545,90,110,900,23,23,0,94100,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13007,"Chilli, dried",1,1280,309,12.6,13.9,9.9,25.5,31.2,7,142,6.2,175,274,2250,19,1.66,0.019,195,390,0,2342,950,430,6900,52,52,0,31400,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13008,"Cinnamon, dried, ground",1,1010,244,13.1,2.8,2.6,26.3,52.3,2.9,1183,8.3,54,21,482,17,2,0.003,3,7,0,39,20,70,1300,28,28,0,27900,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13009,"Cloves, dry, raw",1,1040,251,27.6,6,10.4,16,34.5,5.4,536,14.2,253,86,877,183,1.13,0.008,6,13,0,78,80,130,1200,20,20.1,0,0,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13010,"Coconut, Milk",1,579,140,82.4,1,14.3,1.8,0.3,0.3,5,0.5,10,43,131,19,0.26,0.002,0,0,0,0,20,10,0,14,14,0,900,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13011,"Coriander Leaves, fresh, raw",0.83,241,57,81.9,3.3,0.7,7.7,3.5,2.9,115,6.6,45,44,578,40,0.54,0.001,317,635,0,3810,300,100,900,62,62,0,35900,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13012,"Coriander seed, dried, ground",1,1430,347,10.7,13.4,18.8,10.1,41.7,5.3,613,20.1,245,347,1189,27,3.6,0.0249,10,20,0,122,220,350,3400,86,86,0,29000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13013,"Cumin seeds, dried, raw",1,1790,432,8.7,13.7,25.8,26.1,20.4,5.3,854,38.4,330,308,1213,124,4.05,0.005,44,88,0,527,550,190,3200,90,90,0,15000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13014,"Curry leaves, fresh, raw",0.83,355,86,66.9,7.7,1.3,2.5,16.8,4.9,740,6.9,201,70,584,19,1.18,0.017,645,1290,0,7740,80,170,1600,94,94,0,7000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13015,Curry powder,1,1430,344,10,10.8,13.8,30.6,27.2,7.6,479,34.3,333,301,1728,52,4.08,0.017,80,161,0,965,250,280,3500,56,56,0,11000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13016,"Fenugreek leaves, fresh, raw",0.44,158,38,87.3,4.4,0.2,2.2,4.9,1,185,7.8,61,48,96,66,0.54,0.004,609,1220,0,7300,120,260,1200,75,75,0,80100,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13017,"Fenugreek seeds, raw",1,1290,309,9.8,21.4,6.4,23.4,36.1,3,160,14.1,183,370,530,48,2.93,0.008,8,15,0,91,340,290,1500,57,57,0,3000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13018,Garam masala,1,1530,368,10.1,15.6,15.1,31,22.6,5.6,760,32.6,330,390,1450,97,3.8,0.017,28,57,0,340,350,330,2500,0,0,0,0,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13019,"Garlic, peeled or unpeeled, fresh, raw",0.85,638,152,62,6.3,2.8,22.7,5.2,1,30,1.3,25,39,510,8,1,0.014,0,0,0,0,230,400,800,3,3,0,11000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13020,"Ginger, dried, ground",0.85,1400,332,9.9,6.9,4.5,59.4,12.9,6.3,152,24.3,335,310,1225,50,3.72,0.055,80,161,0,965,160,270,3500,88,88,0,29000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13021,"Green Ginger (Mature), fresh, raw",0.94,374,89,73.6,2.6,1.1,13.4,7.7,1.7,46.8,1.9,38,93.7,661,18,1,0.002,3,6,0,35,30,60,2500,30,30,0,8000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13022,"Mint Leaves, fresh, raw",0.45,182,44,84.9,4.8,1.1,0.1,7.2,1.9,200,3.6,34,62,380,28,0.8,0.001,62,123,0,740,150,90,1700,114,114,0,26000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13023,"Onion, mature, red skinned, peeled, fresh, raw",1,177,42,87.9,1.5,0.1,7.6,2.3,0.6,26,0.9,19,40,152,5,0.16,0.001,1,2,0,10,20,40,300,14,14,0,7000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13024,"Onion, spring, raw",0.78,130,31,90.8,1.8,0.3,4.1,2.3,0.7,44,1.3,14,34,225,12,0.3,0.001,53,105,0,632,40,60,600,48,48,0,26000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13025,"Parsley, fresh, raw",0.82,220,52,81.4,5.9,0.2,4.2,5.1,3.2,390,5.06,35,175,1290,54,0.88,0,354,708,0,4250,150,40,1100,55,55,0,119000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13026,"Pepper, ground, black, dry, raw",1,1250,297,11.8,10.3,2.7,44.7,26.3,4.3,463,19.4,253,188,576,25,1.28,0.003,14,29,0,171,90,140,700,10,10,0,0,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13027,"Salt, Iodized",1,0,0,0.2,0,0,0,0,99.8,32,0.1,1,6,98,38500,0.1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13028,"Spice, mixed or all spice",1,1490,360,8.5,9.4,16.3,26.3,35.8,3.8,727,35.5,203,277,1440,90,3.65,0.003,55,109,0,656,250,450,4900,52,52,0,30000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13029,"Tamarind, fruit, dry, raw",0,1260,298,21.3,5,0.6,65.4,5.3,2.4,166,9,83,190,836,25,1,0.002,0,0,0,1.54,60000,180,2000,10,10,0,600,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13030,"Tamarind, fruit, fresh, raw",0,1260,298,20.8,2,0.2,69.5,5.3,2.2,105,9.2,83,105,836,25,0.58,0.002,0,0,0,1.54,340,70,1600,10,10,0,3600,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13031,"Tomato, sauce (Ketchup)",1,489,115,67.5,1.6,0.2,26.1,1.5,3.4,13,0.7,16,28,316,918,0.18,0.0005,22,43,0,260,0,100,1300,16,16,0,0,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13032,"Tomato, paste, with added salt",1,329,78,76.2,3.2,0.3,13.6,4.1,3,30,1.7,43,71,911,630,0.57,0.004,113,225,0,1350,130,130,2800,17,17,0,15000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13033,"Tomato, soup, condensed, canned",1,227,54,84,1,0.3,10.8,1.9,2.3,10,0.4,13,21,290,545,0.3,0.0005,11,22,0,130,300,0,1300,3,3,0,4000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13034,"Turmeric, dried, ground",1,1260,300,13.7,6.3,3.1,51.7,20,5.2,500,39,225,284,1250,25,3.6,0.0043,80,161,0,965,260,230,3400,85,85,0,30000,0,,,,,,,,,
13,CONDIMENTS AND SPICES,13035,"Yeast, dry powder",1,1460,347,7.9,35.7,4.9,30.5,19.3,6.6,120,3.4,230,1690,2000,50,8,0.001,0,0,0,0,2800,4000,8500,4000,4000,0,0,0,,,,,,,,,
14,INSECTS,14001,"Grasshopper, Brown, Fresh, Raw",1,708,170,71.9,12.8,12.8,0.3,1.41,0.7,7,3.7,10,35,75,66,3.57,0,174,174,174,0,0,1040,200,1,1,0,3200,0,,,,,,,,,
14,INSECTS,14002,"Grasshopper, Green, Fresh, Raw",1,872,210,66.3,14.5,16.3,0.7,1.3,0.9,9,5.6,11,47,125,121,5.81,0,94,94,94,0,0,930,3600,1,1,0,600,0,,,,,,,,,
14,INSECTS,14003,"Termite, Dry, Raw   ",1,2310,557,7,35,43.6,3.4,5.5,5.4,91,35.2,5,609,388,1969,0.09,0.004,100,100,100,0,80,3560,3900,0,0,0,300,0,,,,,,,,,
14,INSECTS,14004,"Termite, Fresh, Raw   ",1,1530,367,36.8,30.9,27,0,2.7,3.8,1460,8.3,15,780,200,4,0,0,224,224,224,0,0,4180,2800,0,0,0,700,0,,,,,,,,,
15,Mixed dishes,15001,Maize Porridge,0,221,52,87.5,1.5,1.1,8.5,1.1,0.3,25,0.3,12,64,50,10,0.33,0.002,7,7,7,3,20,50,200,7,7,0.09,0,2,2,Porridges,"Kenya is well known for her age-old varieties of porridges. Being a tropical country, grains thrive very well, and it is no wonder they form part of Kenyan staples. These grains include finger millet, sorghum, bulrush millet and maize. Cassava is also commonly used as an ingredient in porridge recipes among western and coastal communities particularly Luhya, Kuria, Luo and Kamba. Some of the local names for porridge recipes include Usuu, ucuru and busara.",,"Whole maize flour has been used for many years by many communities in Kenya to prepare porridge. Enriched with milk, it also serves as an infant dish.  ",,"\n1 3⁄4 cups (236 g) whole maize flour, white \n7 cups (1513 g) water \n11⁄2 cups (330 g) cow milk","\nPut 5 cups of the water into the cooking pot, cover and heat until it boils. \nMeanwhile mix the maize flour with 2 cups cold water separately. Use cold water to avoid forming lumps. \nStir until smooth. \nAdd the mixture into boiling water while stirring and continue stirring to avoid forming lumps. \nAllow to cook for 3 minutes. \nAdd milk and cook for a further 7 minutes. \nServe hot.",Preparation 5 minutes | Cooking 25 minutes | Serves 4
15,Mixed dishes,15002,"Sorghum, Finger Millet and Maize Porridge",0,174,41,89.8,1.3,0.9,6.3,1.3,0.4,33,0.5,14,47,57,10,0.27,0.002,7,7,7,3,20,50,300,5,5,0.09,0,2,2,Porridges,"Kenya is well known for her age-old varieties of porridges. Being a tropical country, grains thrive very well, and it is no wonder they form part of Kenyan staples. These grains include finger millet, sorghum, bulrush millet and maize. Cassava is also commonly used as an ingredient in porridge recipes among western and coastal communities particularly Luhya, Kuria, Luo and Kamba. Some of the local names for porridge recipes include Usuu, ucuru and busara.",,"This recipe is made from a mixture of 3 grains ground together into flour. It is rich in nutrients and is enriched with milk. Popular among many households in Kenya as a family dish, the porridge, serves infants/children.",,"\n8 tbsp. (83 g) sorghum flour, whole  \n6 1⁄2 tbsp. (68 g) finger millet flour, whole \n8 1⁄4 tbsp. (82 g) maize flour, whole, white \n1 2/3 cups (366 g) cow milk \n7 1⁄4 cups (1833 g) water","\nMix the whole maize flour, sorghum flour and finger millet into a bowl. \nAdd 2 cups of cold water into the flour mixture, stir until smooth using a wooden cooking stick. \nBring 5 cups of water to boil in a cooking pot. \nAfter the water has boiled, add the mixture as you stir. Keep stirring to avoid forming lumps. \nAdd milk after 10 minutes of cooking. \nKeep stirring until cooked. If the porridge is too thick add a little water (1⁄4 cup) or until desired consistency is achieved. \nServe hot.",Preparation 5 minutes | Cooking 30 minutes | Serves 4
15,Mixed dishes,15003,Kaimati (Fried Dumplings),0,1795,429,18.8,4.6,21.8,52.8,1.6,0.4,17,2.1,16,93,81,4,0.45,0,30,30,30,1,330,250,2000,209,76,0.25,0,0,1,Common Snacks,"This section provides a variety of recipes common in Kenya that serve as breakfast items and snacks. Snacks generally constitute foods or drinks that can be served in small portions mainly between meals. Sometimes snacks can be eaten as a light meal. In most Kenyan communities, snacks are traditionally prepared from locally available ingredients.",,Kaimatis get their unique flavour from the style with which yeast is applied on wheat flour. This traditional breakfast dish or day snack is common among the Swahili and Bajuni communities and was inherited from Arab culture. It serves the whole family.,,"\n 2 cups (280 g) wheat flour, refined. \n 2 cups (447 g) water. \n 1⁄2 tsp. (3 g) vanilla essence, clear. \n 1⁄2 tsp. (1 g) cardamoms powder. \n 11⁄4 tbsp. (12 g) yeast, dry. \n 5 1/8 cups (1000 g) cooking oil. \n 4 tbsp. (56 g) sugar. \n\n Ingredients of sugar syrup\n \n 1 cup (187 g) white sugar. \n 1⁄2 cup (116g) water. \n 1⁄2 tsp. (4 g) vanilla essence, clear.","\nPut yeast in a small container. \nAdd 50ml of warmed water. \nAdd 4 tbsp. of sugar and allow to stand for 3 minutes. \nMeanwhile, warm the rest of the water in a cooking pot. \nMix dry ingredients together; flour, cardamoms and vanilla essence in a bowl. \nAdd 1⁄4 cup (50 g) of oil into the mixture and rub in until finely absorbed. \nAdd the yeast preparation to the flour mixture, adding the lukewarm water gradually while mixing to a semi-solid consistency. \nCover with a dry towel/cloth and allow to stand for 4 minutes until the dough rises. \nIn a pan put the rest of the oil and heat for 7 minutes or until the oil bubbles when a pinch of dough is dropped in the oil. \nShape the dough into round balls and put into the hot oil, keep turning to cook evenly. \nDeep fry for 3-4 minutes. \nRemove from oil. \n\nPreparation of sugar syrup;\n \nMix the sugar, water and vanilla essence in a cooking pan. \nPut on the heat for 5 minutes. \nStir to prevent sugar from sticking on the sides of the pan; the mixture should be sticky. \nAdd the fried dumplings to the sugar syrup and stir to coat them in the syrup while still on the heat. \nSwirl until the syrup covers all the dumplings. \nServe as desired.",Preparation 20 minutes | Cooking 30 minutes | Serves 4
